id_zmienna;zmienna;id_przekroj;nazwa_przekroj;id_jednostka_terytorialna;jednostka_terytorialna;id_typ_informacji;typ_informacji;id_wymiar_2;nazwa_wymiar_2;id_pozycja_2;nazwa_pozycja_2;id_wymiar_3;nazwa_wymiar_3;id_pozycja_3;nazwa_pozycja_3;id_wymiar_4;nazwa_wymiar_4;id_pozycja_4;nazwa_pozycja_4;id_wymiar_5;nazwa_wymiar_5;id_pozycja_5;nazwa_pozycja_5;id_wymiar_6;nazwa_wymiar_6;id_pozycja_6;nazwa_pozycja_6;id_wymiar_7;nazwa_wymiar_7;id_pozycja_7;nazwa_pozycja_7;id_wymiar_8;nazwa_wymiar_8;id_pozycja_8;nazwa_pozycja_8;id_wymiar_9;nazwa_wymiar_9;id_pozycja_9;nazwa_pozycja_9;id_okres;id_daty;opis_okres;wartosc;id_braku_wartosci;oznaczenie_braku_wartosci;nazwa_braku_wartosci;id_tajnosci;oznaczenie_tajnosci;nazwa_tajnosci;id_flaga;oznaczenie_flagi;nazwa_flaga;notka
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336518;niestacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2013;2013 ;;38;(.);brak informacji, konieczność zachowania tajemnicy statystycznej lub że wypełnienie pozycji jest niemożliwe albo niecelowe;;;;;;;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336520;Ogółem;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2013;2013 ;;38;(.);brak informacji, konieczność zachowania tajemnicy statystycznej lub że wypełnienie pozycji jest niemożliwe albo niecelowe;;;;;;;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336516;stacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2014;2014 ;;38;(.);brak informacji, konieczność zachowania tajemnicy statystycznej lub że wypełnienie pozycji jest niemożliwe albo niecelowe;;;;;;;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336518;niestacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2014;2014 ;;38;(.);brak informacji, konieczność zachowania tajemnicy statystycznej lub że wypełnienie pozycji jest niemożliwe albo niecelowe;;;;;;;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336520;Ogółem;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2014;2014 ;;38;(.);brak informacji, konieczność zachowania tajemnicy statystycznej lub że wypełnienie pozycji jest niemożliwe albo niecelowe;;;;;;;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336516;stacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2015;2015 ;237902;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336518;niestacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2015;2015 ;157290;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336520;Ogółem;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2015;2015 ;395192;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336516;stacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2016;2016 ;231734;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336518;niestacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2016;2016 ;132885;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336520;Ogółem;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2016;2016 ;364619;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336516;stacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2017;2017 ;250976;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336518;niestacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2017;2017 ;136555;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336520;Ogółem;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2017;2017 ;387531;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336516;stacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2018;2018 ;218035;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336518;niestacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2018;2018 ;109679;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336520;Ogółem;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2018;2018 ;327714;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336516;stacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2019;2019 ;208672;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336518;niestacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2019;2019 ;105175;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336520;Ogółem;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2019;2019 ;313847;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336516;stacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2020;2020 ;192163;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336518;niestacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2020;2020 ;101273;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336520;Ogółem;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2020;2020 ;293436;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336516;stacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2021;2021 ;195411;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336518;niestacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2021;2021 ;101957;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336520;Ogółem;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2021;2021 ;297368;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336516;stacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2022;2022 ;188443;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336518;niestacjonarne;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2022;2022 ;104162;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
450;Absolwenci uczelni;988;"Polska; Forma studiów; Podgrupy kierunków kształcenia wg ISCED-F 2013";33617;POLSKA;93;[osoba];588;Forma studiów;1336520;Ogółem;589;Podgrupy kierunków kształcenia wg ISCED-F 2013;1786998;OGÓŁEM;;;;;;;;;;;;;;;;;;;;;;;;;282;2022;2022 ;292605;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;
