id_zmienna;zmienna;id_przekroj;nazwa_przekroj;id_jednostka_terytorialna;jednostka_terytorialna;id_typ_informacji;typ_informacji;id_wymiar_2;nazwa_wymiar_2;id_pozycja_2;nazwa_pozycja_2;id_wymiar_3;nazwa_wymiar_3;id_pozycja_3;nazwa_pozycja_3;id_wymiar_4;nazwa_wymiar_4;id_pozycja_4;nazwa_pozycja_4;id_wymiar_5;nazwa_wymiar_5;id_pozycja_5;nazwa_pozycja_5;id_wymiar_6;nazwa_wymiar_6;id_pozycja_6;nazwa_pozycja_6;id_wymiar_7;nazwa_wymiar_7;id_pozycja_7;nazwa_pozycja_7;id_wymiar_8;nazwa_wymiar_8;id_pozycja_8;nazwa_pozycja_8;id_wymiar_9;nazwa_wymiar_9;id_pozycja_9;nazwa_pozycja_9;id_okres;id_daty;opis_okres;wartosc;id_braku_wartosci;oznaczenie_braku_wartosci;nazwa_braku_wartosci;id_tajnosci;oznaczenie_tajnosci;nazwa_tajnosci;id_flaga;oznaczenie_flagi;nazwa_flaga;notka
406;Nakłady wewnętrzne na działalność badawczą i rozwojową;59;"Polska; Sektory wykonawcze; Sektory finansujące";33617;POLSKA;153;[tys. zł];21;Sektory wykonawcze;546157;Sektor przedsiębiorstw (BES);22;Sektory finansujące;660871;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;282;2021;2021 ;23769059,4;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
406;Nakłady wewnętrzne na działalność badawczą i rozwojową;59;"Polska; Sektory wykonawcze; Sektory finansujące";33617;POLSKA;153;[tys. zł];21;Sektory wykonawcze;546159;Sektor rządowy (GOV);22;Sektory finansujące;660871;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;282;2021;2021 ;770294;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
406;Nakłady wewnętrzne na działalność badawczą i rozwojową;59;"Polska; Sektory wykonawcze; Sektory finansujące";33617;POLSKA;153;[tys. zł];21;Sektory wykonawcze;546167;Sektor szkolnictwa wyższego (HES);22;Sektory finansujące;660871;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;282;2021;2021 ;13058960;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
406;Nakłady wewnętrzne na działalność badawczą i rozwojową;59;"Polska; Sektory wykonawcze; Sektory finansujące";33617;POLSKA;153;[tys. zł];21;Sektory wykonawcze;546170;Sektor prywatnych instytucji niekomercyjnych (PNP);22;Sektory finansujące;660871;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;282;2021;2021 ;77535,8;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
406;Nakłady wewnętrzne na działalność badawczą i rozwojową;59;"Polska; Sektory wykonawcze; Sektory finansujące";33617;POLSKA;153;[tys. zł];21;Sektory wykonawcze;660892;Ogółem;22;Sektory finansujące;660871;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;282;2021;2021 ;37675849,2;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
406;Nakłady wewnętrzne na działalność badawczą i rozwojową;59;"Polska; Sektory wykonawcze; Sektory finansujące";33617;POLSKA;153;[tys. zł];21;Sektory wykonawcze;546157;Sektor przedsiębiorstw (BES);22;Sektory finansujące;660871;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;282;2022;2022 ;29455098,3;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
406;Nakłady wewnętrzne na działalność badawczą i rozwojową;59;"Polska; Sektory wykonawcze; Sektory finansujące";33617;POLSKA;153;[tys. zł];21;Sektory wykonawcze;546159;Sektor rządowy (GOV);22;Sektory finansujące;660871;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;282;2022;2022 ;863723;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
406;Nakłady wewnętrzne na działalność badawczą i rozwojową;59;"Polska; Sektory wykonawcze; Sektory finansujące";33617;POLSKA;153;[tys. zł];21;Sektory wykonawcze;546167;Sektor szkolnictwa wyższego (HES);22;Sektory finansujące;660871;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;282;2022;2022 ;14296790,2;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
406;Nakłady wewnętrzne na działalność badawczą i rozwojową;59;"Polska; Sektory wykonawcze; Sektory finansujące";33617;POLSKA;153;[tys. zł];21;Sektory wykonawcze;546170;Sektor prywatnych instytucji niekomercyjnych (PNP);22;Sektory finansujące;660871;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;282;2022;2022 ;86777,7;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
406;Nakłady wewnętrzne na działalność badawczą i rozwojową;59;"Polska; Sektory wykonawcze; Sektory finansujące";33617;POLSKA;153;[tys. zł];21;Sektory wykonawcze;660892;Ogółem;22;Sektory finansujące;660871;Ogółem;;;;;;;;;;;;;;;;;;;;;;;;;282;2022;2022 ;44702389,2;253;ND;Nie dotyczy;43;nd;Dane jawne;36;nd;Nie dotyczy;Bez amortyzacji środków trwałych
